pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant,pair_class
HD 209458 b,Transmission,44,45,Deming et al. 2013,Sing et al. 2016,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,27.0,27.0,0.0066844944677131,0.0009441689473938,20.608118426471968,26.0,0.761898197149302,0.7926199394796911,-0.009803765543938,0.0066522136787499,0.8233250766101997,0.7374460112802066,False,False,cross_paper
WASP-39 b,Transmission,828,835,Carter et al. 2024,Carter et al. 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec),False,unknown,True,3.0,1.0,0.0447945498528599,0.016381420952092,0.5420833816670478,2.0,0.7625847029504236,0.2710416908335239,,,,,False,False,within_paper_other
55 Cnc e,Eclipse,853,856,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,28.0,28.0,0.0096349483235423,0.0005145439073326,21.45838905747427,27.0,0.7643638562741251,0.7947551502768249,-0.0009507795810679,0.002046108954776,0.7293424275725874,0.817017862665877,False,False,epoch_diff_pipeline
WASP-107 b,Transmission,551,772,Dyrek et al. 2024,Welbanks et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Near Infrared Camera (NIRCam),False,unknown,True,3.0,0.0,0.0199314363832454,0.0047484799108833,0.5347375896061177,2.0,0.7653907472788217,0.2673687948030588,,,,,False,False,cross_paper
WASP-17 b,Transmission,254,1011,Sing et al. 2016,Alderson et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,14.0,0.0,0.0734027849643134,0.0122281186768073,9.09642243686774,13.0,0.7656227943644615,0.69972480283598,-0.2509648176186996,0.2014237341552091,0.8196723502625782,0.6286683084601197,False,False,cross_paper
HD 209458 b,Transmission,45,574,Sing et al. 2016,Panek et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,18.0,-0.0002145369115986,0.0011187363186195,12.51718781030952,17.0,0.7678594627676396,0.7363051653123247,-0.0017507881987339,0.0078153661203245,0.7112554922362287,0.7791877143776121,False,False,cross_paper
WASP-96 b,Transmission,985,1614,Nikolov et al. 2022,Wang et al. 2026,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,66.0,0.0,-0.0047019325895321,0.0033049649590036,56.33285212101296,65.0,0.769638252654775,0.8666592634001994,-0.0048566000069648,0.0152665406127945,0.7444018026485927,0.8786195538865704,False,False,cross_paper
WASP-12 b,Eclipse,612,1679,Changeat et al. 2022,Swain et al. 2013,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.0087280684084717,0.006054707017466,11.617590720695834,16.0,0.7698582975636923,0.7260994200434896,0.0677433761630905,0.0438973988334558,0.8648545293954277,0.6157373652525584,False,False,cross_paper
HAT-P-11 b,Transmission,1705,1714,Mansfield et al. 2018,Chachan et al. 2019,Wide Field Camera 3,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,-0.0169011136300859,0.0102970780317123,0.5197788264643178,2.0,0.7711368586212148,0.2598894132321589,,,,,False,False,cross_paper
GJ 341 b,Transmission,1001,1002,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,57.0,0.0,-0.0001463412393253,0.0004015993443037,47.89096192821855,56.0,0.7712148557227414,0.8551957487181883,0.002893605395065,0.0013523624668686,0.8728467264679672,0.7875052161940266,False,False,epoch_same_pipeline
WASP-6 b,Transmission,1776,1790,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,-0.0767662094701303,0.019006856229337,0.5178244181565902,2.0,0.7718907850726915,0.2589122090782951,,,,,False,False,within_paper_other
WASP-6 b,Transmission,1777,1790,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,-0.0485096462203569,0.0190125898828273,0.5175589525675385,2.0,0.7719932470935478,0.2587794762837692,,,,,False,False,within_paper_other
WASP-6 b,Transmission,1778,1790,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,-0.0341711153292036,0.0189727976074627,0.5128239129212051,2.0,0.7738231216868525,0.2564119564606025,,,,,False,False,within_paper_other
WASP-12 b,Eclipse,245,1679,Crossfield et al. 2012,Swain et al. 2013,SpeX,Wide Field Camera 3,False,unknown,True,4.0,0.0,0.0357702330789955,0.0565941393929621,1.109068185531297,3.0,0.7748854508911145,0.369689395177099,-0.262631959631132,2.463594339152826,0.577612668432919,0.5488517587615652,False,False,cross_paper
WASP-12 b,Eclipse,245,612,Crossfield et al. 2012,Changeat et al. 2022,SpeX,Wide Field Camera 3,False,unknown,True,3.0,0.0,0.0146177354408025,0.0523362136639413,0.5096127011805405,2.0,0.7750665746141596,0.2548063505902702,,,,,False,False,cross_paper
TOI-1685 b,Transmission,1027,1571,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,29.0,29.0,-0.0006014455169902,0.0012800398453024,22.099192201025343,28.0,0.7766782805718737,0.7892568643223338,-0.0092971109587167,0.0036243940036937,0.9615025213350494,0.5747852732502432,False,False,cross_paper
CoRoT-1 b,Eclipse,587,883,Changeat et al. 2022,Glidic et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,10.0,0.0,0.0292192050952129,0.0088836856961248,5.622803452425345,9.0,0.7769950635512634,0.6247559391583717,0.0825479055172157,0.0597586028940649,0.881906886237346,0.4643323767535567,False,False,cross_paper
WASP-39 b,Transmission,172,833,JWST Transiting Exoplanet Community ERS Team 2022,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Camera (NIRCam),False,unknown,True,22.0,22.0,-0.0132179687204194,0.0025425125688025,15.82299465888117,21.0,0.7795124557614908,0.7534759361371985,0.0079790384622194,0.0090576111208313,0.7737135164719781,0.7523486559920076,False,False,cross_paper
WASP-6 b,Transmission,1781,1788,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,8.0,0.0,0.0258095934710439,0.0113133422962128,3.994958753535523,7.0,0.7803578796190382,0.5707083933622176,0.2366761399134693,0.140114053631799,0.9796677048476732,0.1902785142100198,False,False,within_paper_other
WASP-6 b,Transmission,1776,1788,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,-0.0362863262371475,0.0194591613282906,0.4923371522981479,2.0,0.7817904225976006,0.2461685761490739,,,,,False,False,within_paper_other
WASP-6 b,Transmission,1777,1788,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,-0.0080148526024721,0.0194635561223941,0.4920710363276428,2.0,0.7818944529770041,0.2460355181638214,,,,,False,False,within_paper_other
GJ 1132 b,Transmission,556,1084,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,53.0,0.0,0.0034635057987735,0.0009384620556895,43.849237728278645,52.0,0.7820020587475958,0.8432545716976663,-0.0036867393373147,0.0016789944733933,0.8898944112396554,0.765248853496484,False,False,cross_paper
L 98-59 b,Transmission,881,1624,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.0021965513701986,0.0013341852140605,11.407979184872584,16.0,0.7836305580128116,0.7129986990545365,-0.0014133009221507,0.0096668328954612,0.724738279315617,0.7591069629213748,False,False,cross_paper
WASP-6 b,Transmission,1778,1788,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,0.0063168731102739,0.0194243313015669,0.4873962999617618,2.0,0.7837241657169604,0.2436981499808809,,,,,False,False,within_paper_other
GJ 1132 b,Transmission,559,1087,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0015878029653024,0.0010149677274544,44.71088579715234,53.0,0.7839756062899941,0.8436016188141952,0.0019863090120308,0.0017843453409035,0.7940516432340542,0.8359942649820992,False,False,cross_paper
GJ 1132 b,Transmission,1081,1088,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,62.0,0.0,-4.340766108284814e-05,0.000979101187166,52.02370972693237,61.0,0.7867444972414557,0.8528477004415144,-0.0036383363782054,0.0016583826145388,0.8850378624614461,0.7868414007883866,False,False,epoch_diff_pipeline
GJ 1132 b,Transmission,1088,1089,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,62.0,0.0,-0.0025648548877828,0.0009582541575645,51.953758515078334,61.0,0.7887871866179647,0.8517009592635792,0.0029726668374909,0.0016125585605022,0.8549200250557534,0.809257671812465,False,False,epoch_same_pipeline
HD 209458 b,Transmission,44,1682,Deming et al. 2013,Tsiaras et al. 2016,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,-0.0042491602734062,0.0010624422947806,18.274206867000917,24.0,0.7895076338624131,0.761425286125038,-0.0229226904281804,0.0073858174488326,0.997028937545281,0.3757311855462157,False,False,cross_paper
WASP-19 b,Transmission,277,279,Mandell et al. 2013,Huitson et al. 2013,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,5.0,0.0,-0.0227522211832836,0.0066022445633653,1.6932207148917235,4.0,0.7919487188605046,0.4233051787229309,0.0245891488138599,0.0537933318984929,0.6859040038737996,0.4947588734595789,False,False,cross_paper
WASP-39 b,Transmission,173,871,Alderson et al. 2023,Rustamkulov et al. 2023,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,107.0,107.0,-0.0106335247714703,0.0020805994057735,93.93599893720196,106.0,0.7927507542140391,0.8861886692188864,0.0136626525269898,0.0035943231473222,0.9699820266482428,0.7570196660877249,False,False,cross_paper
GJ 1132 b,Transmission,556,1087,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.004781761600993,0.0009875562154323,44.42603323533039,53.0,0.7929613884615484,0.838227042176045,0.0001408376537322,0.0017272278299903,0.7631969214608182,0.8542189329090716,False,False,cross_paper
CoRoT-1 b,Transmission,371,579,Ranjan et al. 2014,Changeat et al. 2022,WFC3,Wide Field Camera 3,False,unknown,True,10.0,0.0,0.0395707379884307,0.0263323912783708,5.454422870340962,9.0,0.7930338763660896,0.6060469855934403,0.2508215036356161,0.179469487260431,0.8990952722034979,0.4376519737068628,False,False,cross_paper
WASP-17 b,Transmission,254,1013,Sing et al. 2016,Alderson et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,12.0,0.0,0.0553901619732983,0.0199918667002001,7.064819531760728,11.0,0.7938102423905704,0.6422563210691571,0.1176655554884555,0.1785326858419484,0.7598114937352022,0.6630446132260792,False,False,cross_paper
WASP-12 b,Transmission,248,429,Sing et al. 2013,Mandell et al. 2013,Space Telescope Imaging Spectrograph,Wide Field Camera 3,False,unknown,True,10.0,0.0,0.0152967815332957,0.0069040838602469,5.428304616470109,9.0,0.795488945524944,0.6031449573855677,0.0721868483862383,0.0521552059286978,0.898206915117712,0.4390792523351923,False,False,cross_paper
L 98-59 b,Transmission,875,1625,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.0016792580674183,0.0013359467180535,11.21427676058846,16.0,0.7960699221374536,0.7008922975367787,-0.0072527246502534,0.0096540356512708,0.7769959810956366,0.7099919938853424,False,False,cross_paper
GJ 341 b,Transmission,996,1000,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,0.0003364640073703,0.0005127940623461,43.35438859448282,52.0,0.7977278731212933,0.8337382422015926,-0.0066828927877742,0.00188374701913,0.9888513701942496,0.6033039509038207,False,False,same_visit_same_pipe
55 Cnc e,Eclipse,851,860,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,28.0,28.0,0.0084707080915431,0.0005326064828398,20.73782955098451,27.0,0.7984121780306674,0.7680677611475745,-0.0014028883769319,0.0020671032366828,0.7782397287590901,0.7798935272173291,False,False,epoch_diff_pipeline
HD 189733 b,Transmission,37,461,Sing et al. 2016,Pont et al. 2013,Wide Field Camera 3,Near Infrared Camera and Multi-Object Spectrometer,False,unknown,True,3.0,0.0,-0.0581269661938059,0.0165180812521613,0.4420451105354352,2.0,0.8016985975597688,0.2210225552677176,,,,,False,False,cross_paper
GJ 341 b,Transmission,1000,1006,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,1.0,0.0030162512171563,0.0004839948406388,45.03858804807097,54.0,0.8023659245613263,0.834047926816129,0.0016706241321622,0.0016303040518311,0.8063963521598627,0.8299719458463203,False,False,epoch_diff_pipeline
GJ 1132 b,Transmission,1083,1085,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,54.0,0.0,-0.0061678319925256,0.0009977145165081,44.11983236967377,53.0,0.8024114789402002,0.8324496673523354,-0.0007555203882109,0.0017531754037752,0.7792479159450137,0.8448869164376518,False,False,epoch_diff_pipeline
GJ 3470 b,Transmission,846,847,Beatty et al. 2024,Beatty et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,4.0,0.0,-0.0003483106181163,0.0040049915440146,0.9931138082424656,3.0,0.8029182071027667,0.3310379360808219,-0.1218682109249254,0.2381479811735478,0.6937653362556417,0.3656215078513953,False,False,within_paper_other
GJ 1132 b,Transmission,1085,1087,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0041507039261295,0.0009782643055913,44.07814103891588,53.0,0.8036810657476907,0.8316630384701109,0.0006397260951003,0.0017188002122028,0.7790691116945494,0.8449925598428035,False,False,epoch_same_pipeline
HD 189733 b,Transmission,489,490,Cubillos et al. 2023,Cubillos et al. 2023,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,3.0,0.0,0.0119215841546322,0.0510170948559791,0.4365153820969557,2.0,0.8039182524349406,0.2182576910484778,,,,,False,False,within_paper_other
GJ 341 b,Transmission,1001,1006,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,1.0,0.0028900351180902,0.0004753223573272,44.98485703065618,54.0,0.8039843433081826,0.8330529079751144,0.0025637697292801,0.0015998264624118,0.85075494118356,0.8003161315734645,False,False,epoch_diff_pipeline
WASP-19 b,Transmission,65,277,Bean et al. 2013,Mandell et al. 2013,MMIRS,Wide Field Camera 3,False,unknown,True,3.0,0.0,-0.0696381688237377,0.0138859510742062,0.4345974048133522,2.0,0.804689570691574,0.2172987024066761,,,,,False,False,cross_paper
WASP-43 b,Eclipse,699,702,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,-0.0022568979620807,0.0023714674698503,8.543333022809344,13.0,0.8064929424055602,0.6571794632930265,0.0009039404308425,0.001639543786589,0.7661565148254795,0.6866134183918682,False,False,within_paper_other
GJ 3470 b,Transmission,197,848,Benneke et al. 2019,Beatty et al. 2024,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,15.0,0.0,-0.009946066944119,0.0013292884188134,9.348577747105224,14.0,0.8080935557650923,0.6677555533646587,-0.01086847574361,0.0087023495398883,0.8570824036290643,0.599138043178569,False,False,cross_paper
TRAPPIST-1 e,Transmission,1031,1032,Espinoza et al. 2025,Espinoza et al. 2025,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,67.0,0.0,0.0030717762312627,0.001948936100524,55.8851680164251,66.0,0.8081282864436148,0.8467449699458348,0.0010766755911401,0.0016346212637252,0.7947860369541154,0.8530972641103863,False,False,epoch_diff_pipeline
HAT-P-32 b,Transmission,165,1728,Mallonn et al. 2016,Alam et al. 2020,Multiple Instruments,Space Telescope Imaging Spectrograph,False,unknown,True,5.0,5.0,-0.0485813009314234,0.0163231327701342,1.5904021965594437,4.0,0.8105161191083666,0.3976005491398608,0.2286615110143321,0.195006028343955,0.9750587234684498,0.0718140658354947,False,False,cross_paper
GJ 1132 b,Transmission,558,1087,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0021560423314561,0.0009875175290108,43.80625569810767,53.0,0.8118580959592353,0.82653312637939,0.0013154585681028,0.0017324495872306,0.8015988096997106,0.8313405922332788,False,False,cross_paper
WASP-127 b,Transmission,350,1650,Palle et al. 2017,Spake et al. 2021,ALFOSC,Space Telescope Imaging Spectrograph,False,unknown,True,7.0,0.0,0.0287020002575135,0.0180605244948921,2.97164450557125,6.0,0.8123972464729764,0.495274084261875,0.2071046922442299,0.5244382976301222,0.7283747888172056,0.5631384917455557,False,False,cross_paper
HIP 67522 b,Transmission,843,844,Thao et al. 2024,Thao et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,140.0,140.0,-0.0020750955507841,0.0023762311300508,124.04705078736734,139.0,0.8134793501187441,0.8924248258083981,-0.0085951462031412,0.0041876826270998,0.8653940003711478,0.868364967368,False,False,within_paper_other
GJ 1132 b,Transmission,559,1091,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,-0.0006130257470884,0.0010113827452292,49.23932141076937,59.0,0.8135876218259797,0.8345647696740571,0.0015280362327446,0.0016754889879714,0.811178473991485,0.8346135861544209,False,False,cross_paper
GJ 341 b,Transmission,998,1000,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,-0.0006930495537353,0.00044799249713,42.82754523364457,52.0,0.8138266177282387,0.8236066391085495,0.0002851632424576,0.0015818057904268,0.7862828598677766,0.8391185378000648,False,False,epoch_diff_pipeline
KELT-9 b,Eclipse,511,800,Changeat & Edwards 2021,Jacobs et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,22.0,0.0,-0.0179519925267651,0.0010907326806793,15.17398301066732,21.0,0.8141216586880412,0.7225706195555868,0.0141438990632448,0.0076893869226743,0.92309571781236,0.589528557556022,False,False,cross_paper
KELT-9 b,Eclipse,603,800,Changeat et al. 2022,Jacobs et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,22.0,0.0,-0.0179519925267651,0.0010907326806793,15.17398301066732,21.0,0.8141216586880412,0.7225706195555868,0.0141438990632448,0.0076893869226743,0.92309571781236,0.589528557556022,False,False,cross_paper
GJ 1132 b,Transmission,558,1088,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,59.0,0.0,-0.0017367674372412,0.0009390444517191,48.26533874965592,58.0,0.8151834869923524,0.832161012925102,-0.0017893464640136,0.0015902632218728,0.8249444802175241,0.824548925890187,False,False,cross_paper
L 168-9 b,Transmission,903,904,Alam et al. 2025,Alam et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,53.0,53.0,0.0024909375582117,0.0006582545982042,42.74957559506434,52.0,0.8161508165520989,0.8221072229820066,-0.0015250560447711,0.0012271659592565,0.8346674545584851,0.807944255839054,False,False,epoch_diff_pipeline
TOI-260 b,Transmission,1759,1763,Meech et al. 2026,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,-0.0022512829287081,0.0003683284204825,89.9337189615823,103.0,0.8172706686252856,0.873142902539634,0.0034960458623266,0.0006759395804627,0.9990938380586368,0.6194393478981464,False,False,derived
WASP-6 b,Transmission,1778,1787,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,5.0,0.0,-0.0120615467691189,0.0131526838190701,1.530272663925734,4.0,0.8212658556391902,0.3825681659814335,-0.3515809015007067,0.340747916315217,0.9263643670199652,0.1552261240495809,False,False,within_paper_other
WASP-107 b,Transmission,353,769,Spake et al. 2018,Welbanks et al. 2024,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,9.0,0.0,0.0156857000812636,0.0030664653129436,4.364021943297777,8.0,0.8228780976864393,0.5455027429122221,-0.0316534051957505,0.0430885509348057,0.7997702982679222,0.5463379765740508,False,False,cross_paper
GJ 1132 b,Transmission,560,1087,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0036749862537624,0.0010037902743447,43.42859087528006,53.0,0.8229161330015408,0.8194073750052842,0.0007924299468302,0.0017614259116856,0.8017072986263911,0.8312730583796373,False,False,cross_paper
WASP-107 b,Transmission,765,768,Sing et al. 2024,Welbanks et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Camera (NIRCam),False,unknown,True,77.0,0.0,-0.0280725456703829,0.0019748237373715,64.50047812689418,76.0,0.8237116208957023,0.8486905016696603,0.0089176664996112,0.0064461738020235,0.8462102700318054,0.8344889311402507,False,False,cross_paper
GJ 341 b,Transmission,996,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.0019281730748982,0.0004676081455155,41.5792514827091,51.0,0.823865587700516,0.8152794408374333,-0.0051851140710156,0.0017075720575419,0.9749897907725597,0.6471732975064352,False,False,derived
WASP-18 b,Eclipse,58,1657,Nymeyer et al. 2010,Deline et al. 2025,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,0.0130257786484254,0.0126070756224441,0.903876947864434,3.0,0.8244921128418448,0.3012923159548114,0.0050336835452014,0.0079640762379603,0.7770926204722098,0.2521957330516263,False,False,cross_paper
WASP-43 b,Eclipse,697,699,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,0.0057760866940188,0.002430704140751,8.277145578950075,13.0,0.825087657285883,0.6367035060730827,0.0011994737607503,0.0016901304334506,0.8025720745132157,0.6477901171124182,False,False,within_paper_other
WASP-121 b,Eclipse,123,518,Mikal-Evans et al. 2020,Mansfield et al. 2021,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,13.0,0.0,0.0001432584026619,0.0013951745444843,7.452788337600512,12.0,0.8263000097117376,0.6210656948000427,0.0206974877123063,0.0102996864901686,0.9840356023230262,0.3104176022491749,False,False,cross_paper
GJ 1132 b,Transmission,560,1080,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,60.0,0.0,0.0024094594360567,0.0009648683899486,48.74717614769012,59.0,0.827026150323629,0.8262233245371207,-0.0012092420034991,0.0016420205219773,0.8168731176675937,0.8311179152065099,False,False,cross_paper
WASP-63 b,Transmission,1064,1065,Kilpatrick et al. 2018,Kilpatrick et al. 2018,WFC3,WFC3,True,unknown,True,14.0,14.0,0.0023347219930172,0.0021963284355021,8.24611147367772,13.0,0.8272050196285128,0.6343162672059784,0.0291121049288319,0.0161019199977419,0.9587333534091272,0.414773737334752,False,False,within_paper_other
WASP-18 b,Eclipse,60,1657,Sheppard et al. 2017,Deline et al. 2025,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,0.0118273310267307,0.0081132534289641,0.8898123767408206,3.0,0.8278855953577525,0.2966041255802735,0.0036743648536743,0.0069303356076588,0.7375969448752597,0.3043577487287273,False,False,cross_paper
WASP-6 b,Transmission,1777,1787,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,5.0,0.0,-0.0271788042007601,0.0131970051403288,1.4894321474797203,4.0,0.8285117667164972,0.3723580368699301,-0.3435829647667955,0.3418887186794639,0.9233722923485213,0.1598321644173656,False,False,within_paper_other
WASP-19 b,Transmission,279,919,Huitson et al. 2013,Tumborang et al. 2024,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,4.0,0.0,0.1200817653923706,0.0115384368650312,0.8842477202885266,3.0,0.8292274365121508,0.2947492400961755,0.058512578339872,0.099126374577028,0.7649788741341341,0.2679070610478523,False,False,cross_paper
HAT-P-12 b,Transmission,16,642,Sing et al. 2016,Wong et al. 2020,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,11.0,4.0,-0.042902815030486,0.0142234312101504,5.825636648335097,10.0,0.8296935040143313,0.5825636648335097,0.062654878230021,0.126104594048152,0.7812226796484408,0.6198642464100251,False,False,cross_paper
GJ 3470 b,Transmission,195,198,Dragomir et al. 2015,Benneke et al. 2019,SBIG imager,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,3.0,0.0401213205129909,0.0234032526692006,0.3657014481823042,2.0,0.8328924772392698,0.1828507240911521,,,,,False,False,cross_paper
L 98-59 b,Transmission,881,1621,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.0002754283274406,0.0013595638260762,10.593863427296252,16.0,0.8338334688792073,0.6621164642060158,-0.0016417120659043,0.0098923740762235,0.7826877996222521,0.7044214392891269,False,False,cross_paper
GJ 3470 b,Transmission,197,660,Benneke et al. 2019,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.006592674959973,0.0011084826427789,10.591583676458823,16.0,0.8339659303744105,0.6619739797786766,0.0086778336336937,0.0077019419620382,0.8600818229220395,0.6214743007914608,False,False,cross_paper
WASP-17 b,Transmission,912,913,Louie et al. 2025,Louie et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,11.0,0.0,0.003702326711714,0.0039818502973888,5.764957550616423,10.0,0.8346087178344219,0.5764957550616423,0.0812523147511188,0.1445635034344381,0.7935392650375579,0.605450472898461,False,False,within_paper_other
WASP-6 b,Transmission,1778,1785,Carter et al. 2020,Carter et al. 2020,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,5.0,0.0,0.0288029652648055,0.0127555368504472,1.452559203556786,4.0,0.8350104592524307,0.3631398008891965,-0.3757266764157823,0.3378760127296861,0.9749727713842746,0.0719863075233036,False,False,within_paper_other
